dynamics,label,L,seed,repeat,noise_mode,noise_std,n_samples,sample_count_mode,reference_l,source_dim,target_dim,baseline,baseline_ei_tm,baseline_metadata
identity,identity,4.0,20263480,3,fixed,0.05,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
identity,identity,4.0,20263497,4,fixed,0.05,4096,fixed_density,4.0,1,1,null,9.375105074036351e-05,{}
identity,identity,4.0,20263497,4,fixed,0.05,4096,fixed_density,4.0,1,1,identity,3.124020343560434,"{""projection"": [[1.0]]}"
identity,identity,4.0,20263497,4,fixed,0.05,4096,fixed_density,4.0,1,1,gain_matched,3.144042124459177,"{""gain_matrix"": [[1.0000000000000018]]}"
identity,identity,4.0,20263497,4,fixed,0.05,4096,fixed_density,4.0,1,1,variance_matched,3.15448731505834,"{""direction"": [1.0]}"
identity,identity,4.0,20263497,4,fixed,0.05,4096,fixed_density,4.0,1,1,shuffled_target,-0.00021823276705292737,{}
identity,identity,4.0,20263497,4,fixed,0.05,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
identity,identity,4.0,20263514,5,fixed,0.05,4096,fixed_density,4.0,1,1,null,0.00029957685862822746,{}
identity,identity,4.0,20263514,5,fixed,0.05,4096,fixed_density,4.0,1,1,identity,3.135269953545837,"{""projection"": [[1.0]]}"
identity,identity,4.0,20263514,5,fixed,0.05,4096,fixed_density,4.0,1,1,gain_matched,3.122012925391979,"{""gain_matrix"": [[1.0000000000000002]]}"
identity,identity,4.0,20263514,5,fixed,0.05,4096,fixed_density,4.0,1,1,variance_matched,3.115611422297744,"{""direction"": [1.0]}"
identity,identity,4.0,20263514,5,fixed,0.05,4096,fixed_density,4.0,1,1,shuffled_target,-0.00016361228717350112,{}
identity,identity,4.0,20263514,5,fixed,0.05,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
identity,identity,4.0,20263531,6,fixed,0.05,4096,fixed_density,4.0,1,1,null,-3.431668761894475e-05,{}
identity,identity,4.0,20263531,6,fixed,0.05,4096,fixed_density,4.0,1,1,identity,3.1567959540081754,"{""projection"": [[1.0]]}"
identity,identity,4.0,20263531,6,fixed,0.05,4096,fixed_density,4.0,1,1,gain_matched,3.1582701319022024,"{""gain_matrix"": [[1.0000000000000022]]}"
identity,identity,4.0,20263531,6,fixed,0.05,4096,fixed_density,4.0,1,1,variance_matched,3.149932318090687,"{""direction"": [1.0]}"
identity,identity,4.0,20263531,6,fixed,0.05,4096,fixed_density,4.0,1,1,shuffled_target,0.0006821275032916664,{}
identity,identity,4.0,20263531,6,fixed,0.05,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
identity,identity,4.0,20263548,7,fixed,0.05,4096,fixed_density,4.0,1,1,null,-0.00022362846916671337,{}
identity,identity,4.0,20263548,7,fixed,0.05,4096,fixed_density,4.0,1,1,identity,3.138929049045898,"{""projection"": [[1.0]]}"
identity,identity,4.0,20263548,7,fixed,0.05,4096,fixed_density,4.0,1,1,gain_matched,3.1330549666798344,"{""gain_matrix"": [[1.0]]}"
identity,identity,4.0,20263548,7,fixed,0.05,4096,fixed_density,4.0,1,1,variance_matched,3.156060003698548,"{""direction"": [1.0]}"
identity,identity,4.0,20263548,7,fixed,0.05,4096,fixed_density,4.0,1,1,shuffled_target,-0.0002712089071217626,{}
identity,identity,4.0,20263548,7,fixed,0.05,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
identity,identity,4.0,20263565,8,fixed,0.05,4096,fixed_density,4.0,1,1,null,0.00018627993751530695,{}
identity,identity,4.0,20263565,8,fixed,0.05,4096,fixed_density,4.0,1,1,identity,3.1549536845145156,"{""projection"": [[1.0]]}"
identity,identity,4.0,20263565,8,fixed,0.05,4096,fixed_density,4.0,1,1,gain_matched,3.164117215772637,"{""gain_matrix"": [[0.9999999999999979]]}"
identity,identity,4.0,20263565,8,fixed,0.05,4096,fixed_density,4.0,1,1,variance_matched,3.1385453176348466,"{""direction"": [1.0]}"
identity,identity,4.0,20263565,8,fixed,0.05,4096,fixed_density,4.0,1,1,shuffled_target,0.00036425175662838555,{}
identity,identity,4.0,20263565,8,fixed,0.05,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
identity,identity,4.0,20263582,9,fixed,0.05,4096,fixed_density,4.0,1,1,null,-0.00024730515170076595,{}
identity,identity,4.0,20263582,9,fixed,0.05,4096,fixed_density,4.0,1,1,identity,3.1463046757606774,"{""projection"": [[1.0]]}"
identity,identity,4.0,20263582,9,fixed,0.05,4096,fixed_density,4.0,1,1,gain_matched,3.1349525201225266,"{""gain_matrix"": [[1.0000000000000007]]}"
identity,identity,4.0,20263582,9,fixed,0.05,4096,fixed_density,4.0,1,1,variance_matched,3.1339300982568656,"{""direction"": [1.0]}"
identity,identity,4.0,20263582,9,fixed,0.05,4096,fixed_density,4.0,1,1,shuffled_target,0.0002843093844964973,{}
identity,identity,4.0,20263582,9,fixed,0.05,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
identity,identity,8.0,20264429,0,fixed,0.05,8192,fixed_density,4.0,1,1,null,4.957146723374837e-06,{}
identity,identity,8.0,20264429,0,fixed,0.05,8192,fixed_density,4.0,1,1,identity,3.8301268827401023,"{""projection"": [[1.0]]}"
identity,identity,8.0,20264429,0,fixed,0.05,8192,fixed_density,4.0,1,1,gain_matched,3.8161546421276675,"{""gain_matrix"": [[0.9999999999999994]]}"
identity,identity,8.0,20264429,0,fixed,0.05,8192,fixed_density,4.0,1,1,variance_matched,3.8373250639793905,"{""direction"": [1.0]}"
identity,identity,8.0,20264429,0,fixed,0.05,8192,fixed_density,4.0,1,1,shuffled_target,-0.00012975380771667051,{}
identity,identity,8.0,20264429,0,fixed,0.05,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
identity,identity,8.0,20264446,1,fixed,0.05,8192,fixed_density,4.0,1,1,null,-0.00010127345286074516,{}
identity,identity,8.0,20264446,1,fixed,0.05,8192,fixed_density,4.0,1,1,identity,3.842916940939146,"{""projection"": [[1.0]]}"
identity,identity,8.0,20264446,1,fixed,0.05,8192,fixed_density,4.0,1,1,gain_matched,3.843176105146511,"{""gain_matrix"": [[1.0000000000000038]]}"
identity,identity,8.0,20264446,1,fixed,0.05,8192,fixed_density,4.0,1,1,variance_matched,3.8318782347474443,"{""direction"": [1.0]}"
identity,identity,8.0,20264446,1,fixed,0.05,8192,fixed_density,4.0,1,1,shuffled_target,-5.766205818345121e-05,{}
identity,identity,8.0,20264446,1,fixed,0.05,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
identity,identity,8.0,20264463,2,fixed,0.05,8192,fixed_density,4.0,1,1,null,-0.00017514858813706699,{}
identity,identity,8.0,20264463,2,fixed,0.05,8192,fixed_density,4.0,1,1,identity,3.8297572346229236,"{""projection"": [[1.0]]}"
identity,identity,8.0,20264463,2,fixed,0.05,8192,fixed_density,4.0,1,1,gain_matched,3.8220542489508467,"{""gain_matrix"": [[1.0000000000000024]]}"
identity,identity,8.0,20264463,2,fixed,0.05,8192,fixed_density,4.0,1,1,variance_matched,3.8209627611991097,"{""direction"": [1.0]}"
identity,identity,8.0,20264463,2,fixed,0.05,8192,fixed_density,4.0,1,1,shuffled_target,-9.327446315264762e-05,{}
identity,identity,8.0,20264463,2,fixed,0.05,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
identity,identity,8.0,20264480,3,fixed,0.05,8192,fixed_density,4.0,1,1,null,-3.0924919237895754e-07,{}
identity,identity,8.0,20264480,3,fixed,0.05,8192,fixed_density,4.0,1,1,identity,3.831563248277053,"{""projection"": [[1.0]]}"
identity,identity,8.0,20264480,3,fixed,0.05,8192,fixed_density,4.0,1,1,gain_matched,3.832015511488261,"{""gain_matrix"": [[1.000000000000001]]}"
identity,identity,8.0,20264480,3,fixed,0.05,8192,fixed_density,4.0,1,1,variance_matched,3.8437717482933245,"{""direction"": [1.0]}"
identity,identity,8.0,20264480,3,fixed,0.05,8192,fixed_density,4.0,1,1,shuffled_target,0.0001582947353341034,{}
identity,identity,8.0,20264480,3,fixed,0.05,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
identity,identity,8.0,20264497,4,fixed,0.05,8192,fixed_density,4.0,1,1,null,-2.3285905629563967e-05,{}
identity,identity,8.0,20264497,4,fixed,0.05,8192,fixed_density,4.0,1,1,identity,3.808806679606328,"{""projection"": [[1.0]]}"
identity,identity,8.0,20264497,4,fixed,0.05,8192,fixed_density,4.0,1,1,gain_matched,3.820285221319236,"{""gain_matrix"": [[1.0]]}"
identity,identity,8.0,20264497,4,fixed,0.05,8192,fixed_density,4.0,1,1,variance_matched,3.813664961500697,"{""direction"": [1.0]}"
identity,identity,8.0,20264497,4,fixed,0.05,8192,fixed_density,4.0,1,1,shuffled_target,-9.386539884282335e-05,{}
identity,identity,8.0,20264497,4,fixed,0.05,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
identity,identity,8.0,20264514,5,fixed,0.05,8192,fixed_density,4.0,1,1,null,-4.1532357611040764e-05,{}
identity,identity,8.0,20264514,5,fixed,0.05,8192,fixed_density,4.0,1,1,identity,3.8342892653298355,"{""projection"": [[1.0]]}"
identity,identity,8.0,20264514,5,fixed,0.05,8192,fixed_density,4.0,1,1,gain_matched,3.837297875679047,"{""gain_matrix"": [[0.9999999999999993]]}"
identity,identity,8.0,20264514,5,fixed,0.05,8192,fixed_density,4.0,1,1,variance_matched,3.81653723528624,"{""direction"": [1.0]}"
identity,identity,8.0,20264514,5,fixed,0.05,8192,fixed_density,4.0,1,1,shuffled_target,-0.00012894359376344123,{}
identity,identity,8.0,20264514,5,fixed,0.05,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
identity,identity,8.0,20264531,6,fixed,0.05,8192,fixed_density,4.0,1,1,null,-0.0001321376325601964,{}
identity,identity,8.0,20264531,6,fixed,0.05,8192,fixed_density,4.0,1,1,identity,3.8360189887139624,"{""projection"": [[1.0]]}"
identity,identity,8.0,20264531,6,fixed,0.05,8192,fixed_density,4.0,1,1,gain_matched,3.8419542818431074,"{""gain_matrix"": [[1.000000000000001]]}"
identity,identity,8.0,20264531,6,fixed,0.05,8192,fixed_density,4.0,1,1,variance_matched,3.835284799239503,"{""direction"": [1.0]}"
identity,identity,8.0,20264531,6,fixed,0.05,8192,fixed_density,4.0,1,1,shuffled_target,0.00016724289629048536,{}
identity,identity,8.0,20264531,6,fixed,0.05,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
identity,identity,8.0,20264548,7,fixed,0.05,8192,fixed_density,4.0,1,1,null,0.0002168375538699278,{}
identity,identity,8.0,20264548,7,fixed,0.05,8192,fixed_density,4.0,1,1,identity,3.8341788580725313,"{""projection"": [[1.0]]}"
identity,identity,8.0,20264548,7,fixed,0.05,8192,fixed_density,4.0,1,1,gain_matched,3.851978435793669,"{""gain_matrix"": [[0.9999999999999984]]}"
identity,identity,8.0,20264548,7,fixed,0.05,8192,fixed_density,4.0,1,1,variance_matched,3.8495554467220057,"{""direction"": [1.0]}"
identity,identity,8.0,20264548,7,fixed,0.05,8192,fixed_density,4.0,1,1,shuffled_target,-0.00013335203213848856,{}
identity,identity,8.0,20264548,7,fixed,0.05,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
identity,identity,8.0,20264565,8,fixed,0.05,8192,fixed_density,4.0,1,1,null,-3.461571447816597e-05,{}
identity,identity,8.0,20264565,8,fixed,0.05,8192,fixed_density,4.0,1,1,identity,3.829695389185734,"{""projection"": [[1.0]]}"
identity,identity,8.0,20264565,8,fixed,0.05,8192,fixed_density,4.0,1,1,gain_matched,3.8498666135409287,"{""gain_matrix"": [[1.0000000000000042]]}"
identity,identity,8.0,20264565,8,fixed,0.05,8192,fixed_density,4.0,1,1,variance_matched,3.828966659209601,"{""direction"": [1.0]}"
identity,identity,8.0,20264565,8,fixed,0.05,8192,fixed_density,4.0,1,1,shuffled_target,2.7345091893680372e-05,{}
identity,identity,8.0,20264565,8,fixed,0.05,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
identity,identity,8.0,20264582,9,fixed,0.05,8192,fixed_density,4.0,1,1,null,-7.87920374250302e-05,{}
identity,identity,8.0,20264582,9,fixed,0.05,8192,fixed_density,4.0,1,1,identity,3.8427015490313616,"{""projection"": [[1.0]]}"
identity,identity,8.0,20264582,9,fixed,0.05,8192,fixed_density,4.0,1,1,gain_matched,3.817802237337329,"{""gain_matrix"": [[0.9999999999999984]]}"
identity,identity,8.0,20264582,9,fixed,0.05,8192,fixed_density,4.0,1,1,variance_matched,3.840760367482835,"{""direction"": [1.0]}"
identity,identity,8.0,20264582,9,fixed,0.05,8192,fixed_density,4.0,1,1,shuffled_target,-0.00013747343621083489,{}
identity,identity,8.0,20264582,9,fixed,0.05,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
identity,identity,12.0,20265429,0,fixed,0.05,12288,fixed_density,4.0,1,1,null,-3.4845593369309705e-06,{}
identity,identity,12.0,20265429,0,fixed,0.05,12288,fixed_density,4.0,1,1,identity,4.242217541207389,"{""projection"": [[1.0]]}"
identity,identity,12.0,20265429,0,fixed,0.05,12288,fixed_density,4.0,1,1,gain_matched,4.234423723663579,"{""gain_matrix"": [[1.0000000000000013]]}"
identity,identity,12.0,20265429,0,fixed,0.05,12288,fixed_density,4.0,1,1,variance_matched,4.227622926842449,"{""direction"": [1.0]}"
identity,identity,12.0,20265429,0,fixed,0.05,12288,fixed_density,4.0,1,1,shuffled_target,2.374966324585775e-05,{}
identity,identity,12.0,20265429,0,fixed,0.05,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}"
identity,identity,12.0,20265446,1,fixed,0.05,12288,fixed_density,4.0,1,1,null,-0.00010425511365394664,{}
identity,identity,12.0,20265446,1,fixed,0.05,12288,fixed_density,4.0,1,1,identity,4.245578907927267,"{""projection"": [[1.0]]}"
identity,identity,12.0,20265446,1,fixed,0.05,12288,fixed_density,4.0,1,1,gain_matched,4.242040638926826,"{""gain_matrix"": [[0.9999999999999987]]}"
identity,identity,12.0,20265446,1,fixed,0.05,12288,fixed_density,4.0,1,1,variance_matched,4.241513561485124,"{""direction"": [1.0]}"
identity,identity,12.0,20265446,1,fixed,0.05,12288,fixed_density,4.0,1,1,shuffled_target,0.0001384267170984242,{}
identity,identity,12.0,20265446,1,fixed,0.05,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}"
identity,identity,12.0,20265463,2,fixed,0.05,12288,fixed_density,4.0,1,1,null,-0.00010422620064204775,{}
identity,identity,12.0,20265463,2,fixed,0.05,12288,fixed_density,4.0,1,1,identity,4.244042454081434,"{""projection"": [[1.0]]}"
identity,identity,12.0,20265463,2,fixed,0.05,12288,fixed_density,4.0,1,1,gain_matched,4.234450207822396,"{""gain_matrix"": [[0.9999999999999959]]}"
identity,identity,12.0,20265463,2,fixed,0.05,12288,fixed_density,4.0,1,1,variance_matched,4.239256385749521,"{""direction"": [1.0]}"
identity,identity,12.0,20265463,2,fixed,0.05,12288,fixed_density,4.0,1,1,shuffled_target,0.00012940664867979712,{}
identity,identity,12.0,20265463,2,fixed,0.05,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}"
identity,identity,12.0,20265480,3,fixed,0.05,12288,fixed_density,4.0,1,1,null,0.00015390241870251174,{}
identity,identity,12.0,20265480,3,fixed,0.05,12288,fixed_density,4.0,1,1,identity,4.24202025046868,"{""projection"": [[1.0]]}"
identity,identity,12.0,20265480,3,fixed,0.05,12288,fixed_density,4.0,1,1,gain_matched,4.2404355969541525,"{""gain_matrix"": [[0.9999999999999982]]}"
identity,identity,12.0,20265480,3,fixed,0.05,12288,fixed_density,4.0,1,1,variance_matched,4.237443219987529,"{""direction"": [1.0]}"
identity,identity,12.0,20265480,3,fixed,0.05,12288,fixed_density,4.0,1,1,shuffled_target,-8.935719947642501e-05,{}
identity,identity,12.0,20265480,3,fixed,0.05,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}"
identity,identity,12.0,20265497,4,fixed,0.05,12288,fixed_density,4.0,1,1,null,0.0001073326422913018,{}
identity,identity,12.0,20265497,4,fixed,0.05,12288,fixed_density,4.0,1,1,identity,4.227172163930002,"{""projection"": [[1.0]]}"
identity,identity,12.0,20265497,4,fixed,0.05,12288,fixed_density,4.0,1,1,gain_matched,4.2331876224345635,"{""gain_matrix"": [[1.0000000000000029]]}"
identity,identity,12.0,20265497,4,fixed,0.05,12288,fixed_density,4.0,1,1,variance_matched,4.23322271288369,"{""direction"": [1.0]}"
identity,identity,12.0,20265497,4,fixed,0.05,12288,fixed_density,4.0,1,1,shuffled_target,-7.541677439673788e-05,{}
identity,identity,12.0,20265497,4,fixed,0.05,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}"
identity,identity,12.0,20265514,5,fixed,0.05,12288,fixed_density,4.0,1,1,null,-9.683693901485188e-05,{}
identity,identity,12.0,20265514,5,fixed,0.05,12288,fixed_density,4.0,1,1,identity,4.235668449228322,"{""projection"": [[1.0]]}"
identity,identity,12.0,20265514,5,fixed,0.05,12288,fixed_density,4.0,1,1,gain_matched,4.245020645344164,"{""gain_matrix"": [[1.000000000000002]]}"
identity,identity,12.0,20265514,5,fixed,0.05,12288,fixed_density,4.0,1,1,variance_matched,4.239215576915907,"{""direction"": [1.0]}"
identity,identity,12.0,20265514,5,fixed,0.05,12288,fixed_density,4.0,1,1,shuffled_target,-4.682138199192871e-05,{}
identity,identity,12.0,20265514,5,fixed,0.05,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}"
identity,identity,12.0,20265531,6,fixed,0.05,12288,fixed_density,4.0,1,1,null,0.00017915998730687232,{}
identity,identity,12.0,20265531,6,fixed,0.05,12288,fixed_density,4.0,1,1,identity,4.243565683611068,"{""projection"": [[1.0]]}"
identity,identity,12.0,20265531,6,fixed,0.05,12288,fixed_density,4.0,1,1,gain_matched,4.254562981637192,"{""gain_matrix"": [[1.0000000000000024]]}"
identity,identity,12.0,20265531,6,fixed,0.05,12288,fixed_density,4.0,1,1,variance_matched,4.237113591588492,"{""direction"": [1.0]}"
identity,identity,12.0,20265531,6,fixed,0.05,12288,fixed_density,4.0,1,1,shuffled_target,-0.00010345917969256846,{}
identity,identity,12.0,20265531,6,fixed,0.05,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}"
identity,identity,12.0,20265548,7,fixed,0.05,12288,fixed_density,4.0,1,1,null,5.011570215595432e-06,{}
identity,identity,12.0,20265548,7,fixed,0.05,12288,fixed_density,4.0,1,1,identity,4.228830896578981,"{""projection"": [[1.0]]}"
identity,identity,12.0,20265548,7,fixed,0.05,12288,fixed_density,4.0,1,1,gain_matched,4.238721511045093,"{""gain_matrix"": [[1.0000000000000053]]}"
identity,identity,12.0,20265548,7,fixed,0.05,12288,fixed_density,4.0,1,1,variance_matched,4.242028856073595,"{""direction"": [1.0]}"
identity,identity,12.0,20265548,7,fixed,0.05,12288,fixed_density,4.0,1,1,shuffled_target,2.817174838472161e-05,{}
identity,identity,12.0,20265548,7,fixed,0.05,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}"
identity,identity,12.0,20265565,8,fixed,0.05,12288,fixed_density,4.0,1,1,null,-2.352549959300259e-05,{}
identity,identity,12.0,20265565,8,fixed,0.05,12288,fixed_density,4.0,1,1,identity,4.237635097857825,"{""projection"": [[1.0]]}"
identity,identity,12.0,20265565,8,fixed,0.05,12288,fixed_density,4.0,1,1,gain_matched,4.236608803250023,"{""gain_matrix"": [[0.999999999999999]]}"
identity,identity,12.0,20265565,8,fixed,0.05,12288,fixed_density,4.0,1,1,variance_matched,4.2481290463069685,"{""direction"": [1.0]}"
identity,identity,12.0,20265565,8,fixed,0.05,12288,fixed_density,4.0,1,1,shuffled_target,-8.097501520694661e-05,{}
identity,identity,12.0,20265565,8,fixed,0.05,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}"
identity,identity,12.0,20265582,9,fixed,0.05,12288,fixed_density,4.0,1,1,null,-4.479590181642539e-06,{}
identity,identity,12.0,20265582,9,fixed,0.05,12288,fixed_density,4.0,1,1,identity,4.2387336831522475,"{""projection"": [[1.0]]}"
identity,identity,12.0,20265582,9,fixed,0.05,12288,fixed_density,4.0,1,1,gain_matched,4.245715987695927,"{""gain_matrix"": [[0.9999999999999991]]}"
identity,identity,12.0,20265582,9,fixed,0.05,12288,fixed_density,4.0,1,1,variance_matched,4.235501323413973,"{""direction"": [1.0]}"
identity,identity,12.0,20265582,9,fixed,0.05,12288,fixed_density,4.0,1,1,shuffled_target,0.00013254500375673502,{}
identity,identity,12.0,20265582,9,fixed,0.05,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}"
identity,identity,16.0,20266429,0,fixed,0.05,16384,fixed_density,4.0,1,1,null,-8.269271232910999e-05,{}
identity,identity,16.0,20266429,0,fixed,0.05,16384,fixed_density,4.0,1,1,identity,4.522785958621228,"{""projection"": [[1.0]]}"
